p_a,p_IH,p_IU,p_HD,p_HU,p_UD,R_0,mu,lambda_1,t_0,N,N_I,N_H,N_U,I_moins_0
0.30538768536158445,0.7615152381819783,0.7703866545561275,0.40237215191271536,0.6829642941081022,0.05235346688641848,9.006052716988146,0.0694629829001039,0.00034294402550450034,9.092302495975337,44.55862252359551,9.338239639695137,16.87589826669392,14.38797687028707,98.36811515895603
0.33750920620997854,0.5435806033337489,0.8271345783143657,0.37958083072568843,0.5583172880965303,0.11376827225976324,9.217337432523179,0.060453442475814044,0.0003238289516262517,9.08757878213508,44.45052406949746,9.568605116216487,17.238218428403794,14.258824078397419,98.13141458709742
0.5787514665728912,0.644416308415609,0.6604179330988931,0.6405208260623647,0.5529173407493619,0.3588255671131543,9.442470653260724,0.04524642506934446,0.00033717692826993765,9.13640223890646,44.44496990742696,9.609418353488973,17.21698639440357,14.566257534805175,98.27318586149502
0.7344806167936981,0.9234529965802778,0.6541222415582595,0.7192210249801033,0.7332162895562623,0.15906454469895123,9.13976454567795,0.052880496530838206,0.0003313560783468965,9.055189963324672,44.43972894871881,9.688301010767246,17.36193799855328,14.74610984394294,97.91248695968115
0.938387583950687,0.8873223710975002,0.15066162839543817,0.7958900644851978,0.5524576277467083,0.3618904561192948,9.080114467846725,0.03224534171575767,0.0003873725923036225,9.276065810312158,44.55915344661322,9.709099028375247,17.180871889483708,15.074778666331481,97.9961064750599
0.875809052996766,0.5478645870037995,0.24470143777510153,0.8177866574806036,0.9352874278744259,0.3425326859791873,8.989769887769034,0.015929621996877936,0.0003631943638865734,9.329726561904184,44.72105852219619,9.925535717439821,17.201357724968034,14.96211845669285,97.76747249338156
0.8169860747624976,0.2771370501719283,0.3430539812010732,0.7044316634826402,0.9142704619043063,0.26547358195334403,8.974081662259097,0.028929490840810774,0.000353242429495557,9.05319268659479,44.78366403799929,9.813897204613227,17.211967732548942,14.936003068956225,97.87445184887459
0.9906745324727767,0.053829487640568746,0.3146863338551754,0.7043921055042339,0.7743838202406348,0.22401999179285662,8.828186012885153,0.0526318410123877,0.00035219634786074215,8.944582613133486,44.704589310977916,9.583708748366574,17.363866260782387,14.5456706242216,97.81837886772647
0.9372570466198538,0.4194037520889672,0.07427680578012213,0.7090714766788878,0.8810275796644772,0.08207788842887345,8.846569984123377,0.05868498556484865,0.00037245161562971684,8.894176241271651,44.83564046147151,9.577069774156666,17.24446165527638,14.568114974407068,97.70602855609877
0.7861500978663933,0.42425000000696605,0.21088429921702617,0.8045989078971568,0.7871770979310807,0.24900839887189344,8.818225554800547,0.06000159174738024,0.00040186112570631227,8.839442382193825,45.02672845521179,9.672542075320717,17.1301266716646,14.691311285958422,97.60280677986972
0.6285333743822383,0.3871623552144274,0.22813229033381394,0.8464711853390156,0.6229494719358606,0.5830593909846066,8.838705869065421,0.07596942450604519,0.00045874358585303905,8.739231094527664,44.930315885273146,9.94693825657587,17.236665619818652,14.4018076556298,97.69770177545224
0.6686721663959699,0.7627438867594204,0.3045927786576394,0.7928006570635464,0.5604758826352683,0.33878487234482546,8.90238324507537,0.07044001755548578,0.0004391636403275002,8.888433070472185,45.18760620928936,10.258523739277717,17.40631954904639,14.583363595438316,97.71047490255236
0.5993882485433711,0.6030317589073444,0.4402575636248791,0.7188048786886638,0.835676936894189,0.5215023963706344,8.6271861773266,0.10587263949504405,0.0004359820235776198,8.753352830445044,44.84293140970991,10.42439016052855,17.659895336904693,14.654361080705012,97.74230897267536
0.975216164895667,0.6573200030768003,0.349518325162798,0.8719906069786101,0.5720510820730023,0.6033828502566673,8.66743851813977,0.09099933695945166,0.0004346768540807629,9.024779457083865,44.49084325142018,10.31812294520638,17.45608681487373,14.580940141401003,97.91801011774015
0.957904585583784,0.6771445454319243,0.32294633651786486,0.833833852087652,0.3434328990163932,0.5140301744815898,8.264206676779517,0.09382352340055808,0.00042625424300037356,9.047278602847848,44.72542383110098,10.044552058240372,17.335223800565245,14.580496610995478,98.05421276237618
0.880858473099923,0.8830601566993435,0.36796185597121345,0.7467227038803479,0.041876238441158564,0.2732821119642972,8.157206691100784,0.08960518247913711,0.0003969204871627834,9.008397251673369,44.64792020675002,9.985297657243345,17.00269104602646,14.405316885676466,98.23101174061053
0.960013935396338,0.7903492852489266,0.13284922222002987,0.7274262928986945,0.165440997381112,0.6471906673625173,8.096293367119952,0.09055765030265603,0.0003639725983630426,9.398900253385602,44.53062689368868,10.18211642282947,16.878213126359256,14.509814585184694,98.18102689557682
0.9959103971087149,0.8539497892784631,0.21090191764066768,0.9400013375492524,0.24880090110816924,0.5737862931890435,8.12522468941428,0.032681523754500924,0.00035261053122123264,9.160323651861306,44.69125318568393,10.343088096829785,16.95674556267498,14.454881090841248,98.21170917055252
0.7773341604243167,0.8092039201989181,0.2739828089282858,0.854853142371627,0.16918989994259132,0.5373651068993573,8.454726572713534,0.010850400369214957,0.0003659484573603697,9.154257512304042,44.75761785326998,10.272266105547612,17.0466070758177,14.598242093993868,98.06665646672519
0.5442295083848931,0.7914670166666786,0.4928206858181726,0.880456267123833,0.1120842004656995,0.36708278221546686,8.308845121993494,0.03200324933498006,0.0003696392291938165,9.531339600874043,44.997360312328496,10.304473387439273,17.37538499387535,14.392729879781978,97.98572548953386
0.4613781119417625,0.2619646830248846,0.516439479395501,0.8773526781531349,0.09819818312656944,0.1627757007822623,8.662930755046094,0.056642477509617276,0.00036663372671151285,9.237393650223748,45.28067386319787,10.462364569478945,17.218299137943237,14.34850370470497,98.03561705852104
0.6250979298862145,0.36019480166754186,0.5170002009408748,0.8362727661265573,0.02393987269771579,0.3039526072614054,8.557794777560584,0.015050582207054061,0.0003937950318776012,9.243933813911928,45.276553629089754,10.287954194348004,17.293623543251634,14.40212316860197,98.14497008375905
0.5619654581495294,0.3011175377492642,0.5399751631376831,0.9474587515361786,0.19589754862840625,0.31596851751200583,8.694187695310912,0.0012498161047219854,0.0003778597156592915,9.001726107518303,45.28515150993149,10.259861334338742,17.361447540243454,14.44149165871139,98.07448358218072
0.7953182338003919,0.3722186336143728,0.4230633476641261,0.7431671350502655,0.19881426136784683,0.461421234978521,8.6477090720505,0.005484347531386969,0.00038860260589174426,9.089252345827402,45.44354646018228,10.496976625564788,17.56782677501306,14.535401793164153,98.00650653505966
0.5788010633756767,0.276214121699077,0.4774445123761852,0.27415324358006155,0.01144480263975961,0.3668979595794823,8.605406425124047,0.007417286796804987,0.00038319692594960907,9.149003124887239,45.57490886261557,10.538296902115654,17.81753794145155,14.712828706800247,98.03012184576154
0.6718619637211785,0.11625176211846694,0.37038628324211226,0.257263081846391,0.07371026584832757,0.12550474129938724,8.689829626702146,0.018890865911813798,0.0003673577689493741,9.104841743655825,45.73387882165105,10.18305477607484,18.058964966925885,14.818925253495799,98.08882357468333
0.794173684738858,0.3632804455881069,0.1602012630756004,0.5025077929857149,0.019782038568420618,0.37687893949777085,8.814495181739582,0.04464166469378028,0.0003593856640640182,9.14543990805038,45.70336536159092,10.503298650250196,17.953868551961428,14.912073141478764,98.23126963210179
0.614357848149828,0.1833076899258523,0.13022823228684055,0.5932064537130525,0.21390154717805665,0.4214402989949387,8.872858325240752,0.033446981360103316,0.0003678461942046834,8.657907624809553,45.80969308647566,10.566229131884812,17.978316435905572,15.146523470361052,98.46703379817026
0.9595191283998431,0.1659019217307686,0.07310438737056202,0.41116752828750147,0.16197734135053043,0.3105603100564354,8.83183411348868,0.045189145522053234,0.00037708881854147964,8.62765812606545,46.15640654578916,10.794246499636738,17.875163164113275,15.12413000154094,98.86297351046282
0.9219848337250298,0.23470810565092529,0.401548209191695,0.3451695802392886,0.026518628153821056,0.17543014104816185,8.941896504975267,0.05674812585641957,0.0003801596658796997,8.541509655810527,45.68247943060476,10.382261267714117,17.85077450269103,15.306610183374927,98.77496817279706
0.7840985796356124,0.428988234353093,0.3965400886424654,0.618233663859985,0.20200683484771587,0.03989088357057591,9.17409462883527,0.08005837923194298,0.0003557157104764509,8.440175399712205,45.48902962979282,10.446308351956636,17.549347916041743,15.104723314151894,98.54486191369696
0.9817366239127417,0.46367397380752073,0.45301633334991026,0.34250841507432417,0.3260096511326704,0.20883823657872438,9.010263491895335,0.10851309433578929,0.00033583841781360867,8.73768554063682,45.69519006483854,10.443935118691659,17.544165131887823,14.968522078142927,98.62677322122842
0.5692200246023809,0.6010257964956106,0.47030549017517215,0.6735607567534291,0.434300952106878,0.20484433144385597,9.06262783435904,0.09295910646909962,0.00032591292321071673,8.69679833768894,45.51178758444715,10.472184562812421,17.316651836841206,15.373588744100783,98.78657546752225
0.7490543546811067,0.864773013788475,0.9105706073732804,0.6226258606749927,0.44972936594084034,0.09104275929715445,9.132541170801547,0.0905387974099817,0.0003522869903284629,8.671474695849142,45.38062674761954,10.300641137516704,17.31366312129875,15.256456111347386,98.9275163699659
0.7510674377257813,0.8559046883916539,0.9949425881654606,0.41388747273835147,0.3690979970646586,0.058008437319671015,9.251830907304878,0.1164026247684565,0.00036712218878135394,8.854474185921909,45.24872628834781,10.02027809130258,17.264078004789432,15.381429645287465,98.91638212332133
0.9209606945973976,0.9638326448642424,0.8019811475159514,0.16800174149335445,0.38898499167402206,0.039537936919714856,9.117440928407952,0.12145215650008676,0.00036751231420097683,8.795896247529035,44.95825746314955,9.704155522248326,16.72475700858399,15.280975147805256,98.8600879764978
0.6267328388863299,0.8317287110790446,0.7986247220450229,0.20839576624175277,0.18092638590011786,0.0727011642108196,8.861307349246863,0.0965662608397,0.0003585739076920052,8.513920311453402,45.017210132547895,9.32731394699457,16.98231886280808,15.193065657057115,98.82257688085726
0.6313599419210137,0.987376753806225,0.8515529713537455,0.24901872476615344,0.18475397394114612,0.293999672424056,8.548742134159308,0.0625789934191283,0.0003522649655755956,8.605682090939126,44.949349573820086,9.186413216392175,16.910090673804408,15.02904830281536,98.90746865742744
0.4322334627785433,0.8539835412220652,0.8739778312197876,0.6047706548173497,0.28336796764886674,0.3186218356090568,8.178504852840222,0.06407334481640323,0.0003597884877051517,8.699959768488705,44.75484336743657,9.294358054498556,16.989319257234214,15.173318417618932,98.54517359334547
0.4300271341269794,0.7537052883912304,0.6155674688494246,0.4190283956625542,0.31324215635091646,0.13169261293030202,8.284853345409235,0.0808246543460007,0.0003552279993587006,8.744387859298254,44.89254920910202,9.377075319456257,16.72131351048193,15.238235522063295,98.55111074878695
0.5201827960024483,0.9071358192303332,0.5214187849525194,0.05789511218004012,0.5486609736672974,0.08996137846056014,8.250668793169243,0.06521175290130285,0.00033810539734258505,8.719307668511625,45.214042551344775,9.42740282526718,17.154466779957467,15.356415228799039,98.47842916274766
0.8370932643502598,0.9732884161760501,0.2771368252610169,0.1746165437341078,0.6350347541048466,0.042762973044141304,8.273447549021533,0.07079620511041197,0.00034088321493672255,8.827784650705603,45.24102653101165,9.5515998989179,17.126527531892346,15.340776571046177,98.22263487559181
0.8374177336552544,0.7967119730205212,0.3586603455970725,0.3028687452105946,0.40021090173711416,0.26337397368926513,8.576242864684698,0.07732519246184848,0.0003635186453063549,8.665360988411845,45.3914090472718,9.515223340251238,17.241283362272835,15.60512865876009,98.18763987911322
0.3995592481062369,0.7296624859352203,0.2676185326649735,0.5481957054110482,0.27776504963546356,0.12132275195326647,8.662567224306962,0.07213543137921365,0.0003504128840991528,8.683367440986709,45.486940064123715,9.524641140590921,17.44659208538558,15.538547546797568,98.07513247974467
0.3349353392825537,0.46127182420061574,0.38445560330277406,0.6455222699820073,0.42712457587761393,0.2549277710268726,8.645209426935262,0.08608146755746283,0.0003219642624703476,8.636791013307692,45.71279350422849,9.047256488250662,17.44213453871392,15.467994488071813,97.98044717375804
0.29643520469370044,0.5467392140169003,0.25873278698830154,0.7429044712913363,0.3490078823093532,0.13470473797698693,9.15452558096469,0.06205775796717856,0.0003410795850982374,8.695285727579746,45.7267670049492,9.210159199522245,17.41989242743717,15.465229509058544,97.88143182562118
0.40211409222548233,0.8284118671810798,0.3149471481132547,0.7053504760886925,0.0903780142122782,0.07450564368929607,9.20517945114143,0.06465402854639087,0.0003223939162697126,8.696259406850707,45.71820428528297,9.194401380534114,17.16862858157684,15.197843150686795,98.04442906355756
0.6022953485222606,0.581538739872468,0.34290849104739485,0.46735825025922345,0.039830041844252546,0.021874112186045354,9.05738690693655,0.06132191361047308,0.00033974660067562657,8.951615083622539,45.73357781617934,9.09096547113657,17.14981859715533,15.380144728121271,97.92622131479084
0.5353473948980134,0.7796911634499751,0.3190584198684715,0.3416986192249815,0.34353685435548303,0.05776958780626845,9.015461050697327,0.044118498282061554,0.00033497963745726667,8.821138391895959,46.02156530022284,9.376840373883,16.927504837034753,15.535383793883446,97.64886930513444
0.7759626617041273,0.5868696878834283,0.19186101341827513,0.1331903987935672,0.5146795303649854,0.2316151757912894,9.019560704099082,0.025279284268937732,0.00030399525583131587,8.984009229284771,45.68345740916659,9.060687043620469,16.979494325248755,15.453796995563835,97.43989382001598
0.9413949056087173,0.800988086451419,0.3867614669257916,0.16408506337627793,0.321993377414025,0.4469050517890437,9.260298169365804,0.01210832160323226,0.000289094511624881,9.058733529497722,45.45903634210145,9.226963000754655,16.623358974117018,15.395121273552757,97.07819150695266
0.785434596314093,0.4273118717113433,0.5181518681107207,0.01388659171527945,0.26141868655931205,0.5018246132231032,9.296866098918692,0.007491979729479062,0.000287648302968846,9.28636431178096,45.82734366788052,9.39821384929761,16.746902397979934,15.475465230130991,97.20375485341228
0.6162369131741089,0.49466932554142157,0.5051676210200546,0.022506863940405804,0.014131815566195083,0.34885351277693316,9.165563066109065,0.018315201440914572,0.0003074046104034709,9.206058218623228,45.88593761979288,9.367478193775813,16.531370540636757,15.23331876940401,97.3417762279225
0.49758798591754194,0.4944971672622674,0.06509161344252795,0.031448658339126495,0.18410676108255236,0.5595783416301527,8.990175411469957,0.017490676248921627,0.00032174855977067253,9.496945213222185,46.0736601047135,9.70017163776807,16.639719406925774,15.455637064611768,97.79222317310688
0.6237463319130379,0.34132265029032094,0.3903311964220719,0.012603533382018021,0.1147188075968862,0.6437763451807099,8.979258746752224,0.0408909686376541,0.0003468856099786375,9.32867499631666,46.11649368786634,9.630229643724649,16.613163333544676,15.477315394055141,98.22825475198619
0.529667764936886,0.37899637900088007,0.23273367525365968,0.09192719065768856,0.183260646563193,0.5058935669915356,8.92788482262873,0.01002564192791703,0.0003178803476214926,9.295152312016345,46.12412042976183,9.468514685939907,16.23701192386971,15.52765783912953,98.3872930609492
0.31761340351509415,0.48191000099793513,0.6270642847846508,0.05713258372890193,0.5278021440063322,0.4446773418072187,8.819271449806445,0.012135947993174424,0.00030833393233859304,9.386123709208597,46.30969694228543,9.580382021830419,16.281939092741773,15.576610113207618,98.65539793088705
0.31921145984656085,0.3903517214034732,0.4784107821903526,0.092679798741202,0.44359852512000325,0.5285958308381817,8.750037894674787,0.03854121701046414,0.00028380285193731154,9.220409427353962,46.06120131274508,9.588793192471128,16.574778478794578,15.43070392477639,98.809450495511
0.46577553884928447,0.4875160757644494,0.6140344151462255,0.26827738850933647,0.5633153086752191,0.3713179238490205,8.571246138065957,0.06462370731396552,0.00027369864349192626,9.17486731511054,45.65733753403093,9.34126256277865,16.359468336649506,15.36256623101609,98.78482217053988
0.5309547606912435,0.5543709234382226,0.6457853569591835,0.12486822278872706,0.8263225805457886,0.25140456419051965,8.537999213210016,0.08154610398271533,0.00029768912286116234,9.202517125388995,45.79508456729681,9.066429145081225,16.36237867005403,15.578280270090454,98.53634492245138
0.5343361314195465,0.607723259464001,0.7783531334018511,0.13544559260175193,0.6287561333872792,0.4469680351376214,8.443567129399794,0.06210971087788654,0.0003204902138471351,9.268017056506721,46.23784842196469,9.11049127371554,16.355322311779442,15.70061230154552,98.31766243138935
0.6817374941292682,0.5750833612974164,0.8353618569297234,0.19146522605015678,0.5765077333059754,0.7102827457997067,8.669430575337396,0.02260945102792808,0.00034998240070777917,9.474312557196738,46.28409783949276,8.874451051966995,16.262918714611626,16.063753244010197,98.22287701231346
0.28660834799192175,0.5049375251237639,0.6101775419934407,0.18301056479532818,0.5463383699377771,0.5340907530892565,8.713616813444522,0.0350027903025294,0.00033977255228801254,9.561670892561601,46.50223394146437,8.587172970627746,16.121363381057606,16.08012965745105,98.30558976363
0.2689778073692194,0.39889148325203216,0.8071168492923047,0.43610511386012607,0.5567009851138572,0.676205325358994,8.695813274390536,0.005216061113041664,0.000336470936476917,9.632355604909437,46.30582472109908,8.767128099974116,16.208263144084082,15.807270394749576,98.26727542690462
0.5449135250557576,0.6191600134427026,0.5551807989775529,0.6194192490727087,0.9169377484041858,0.43873324035559735,8.910362478887192,0.014801324871246621,0.0003247445147817362,9.76635093587695,46.03701288262785,8.67030465481708,16.383710855928523,15.834234727698998,98.59843933427163
0.17655521792935608,0.3987356997879731,0.629868886362435,0.5933852448660726,0.915164873402212,0.6671039274309706,8.664254158998771,0.0023828466046536857,0.0002886995576625895,9.660610556448876,46.129224486794875,8.951332404257059,16.573361894782234,15.814375816373175,98.78430382580994
0.25819671711887726,0.5257868573508863,0.975807297209785,0.5867070335711465,0.8863215086849282,0.7293205840012448,8.644103878489846,0.014716206039745598,0.00030626755696238256,10.072158251370759,46.34732156115533,8.97245695589297,16.35143963967067,15.809750987455974,98.66103633167832
0.283918138408248,0.5898910068858014,0.8378697990981274,0.9270763327716921,0.95129594374006,0.8462831457766068,8.768208860198351,0.019769289264669046,0.0002918454565064376,9.958478529929863,46.33631685955822,8.98748612923268,16.244987992230936,15.865546794510543,98.50677600556733
0.18028187209945942,0.6099321831086071,0.9930920828674239,0.9190993709989949,0.902706484116413,0.6932435668909616,8.72061617014211,0.02170089978522264,0.00028627891879767347,9.803730319185927,46.313905732576615,8.90133649167632,16.40107558011917,15.68717207944468,98.41611845021075
0.1790502366056749,0.5348224236137079,0.9556073898016855,0.7925914010857718,0.8514410119321033,0.5211456359065095,8.784919703558039,0.030249648149260365,0.00028528464648982637,9.786491577850432,46.291395905679074,8.560907708775735,16.256852265306737,15.47113026338085,98.31907772738298
0.11746459519876229,0.7404990323844138,0.9535637494652693,0.8587826495639955,0.9776146739937834,0.5971911363389222,8.661524738035867,0.04287334828288548,0.00030418747313504214,9.933202238404268,46.539682550195884,8.537797820383863,16.084726145924243,15.592161436302144,98.425229363527
0.08333238470165505,0.6408132988684888,0.9211292681587309,0.6792099879654384,0.8838544701678196,0.7254459318752925,8.726108562882205,0.05035457020011708,0.0003292384552300984,10.005166053605901,46.55643951317052,8.62935854707134,16.209154884951307,15.32273574608908,98.1294763336293
0.08725854855667954,0.7934445335251097,0.7393942046584632,0.29764459729555937,0.9313968836369635,0.8658203195697582,8.447098684631268,0.03536225479584627,0.0003338921914657194,10.110283520081607,46.52375083190829,8.628603940833402,16.201083659493637,14.987794640851009,98.03094594469974
0.10103490880179725,0.7926851304409718,0.5176048264394639,0.6393743314531134,0.922907174851917,0.7859205266996826,8.28982961188737,0.035495632694724284,0.0003770898086963594,9.772263961969083,46.5188986038326,8.523166886513563,15.95945671687888,14.706849943747978,98.29261051799405
0.1011428106487152,0.6045793030892772,0.6080459474710487,0.5600107854789055,0.7222626508331824,0.8604702477424531,8.076795488910882,0.02545231819387255,0.0003917822820459734,9.863419938697188,46.587689865913454,8.907016919745327,15.898187250044769,14.668670362566294,98.24658733758666
0.031653411356327016,0.8458988514157548,0.3321276611692568,0.7438412966155513,0.48567443442389413,0.8498597567612266,8.010176802333044,0.037404745371607116,0.00035039397719331943,9.938930317381935,46.50752866976413,9.14320951723175,15.837397247365413,14.55428534557252,98.441583132069
0.23839624683415353,0.8312404538670409,0.26351753648885623,0.8782804847385159,0.5777782544240837,0.8300614715284977,7.973991714614667,0.027290886987025306,0.0003337060382472193,9.934501320745325,46.334692347042576,9.091634666814684,15.780533265552357,14.56413608254914,98.57337511438962
0.1808990314919824,0.5811780083113851,0.5612980538266178,0.81621490689972,0.7026121802495809,0.906232923288553,8.027019739097861,0.04373486429036287,0.0003424767797563286,9.809760739554681,46.617504612711485,8.957030359389904,15.911199104993347,14.564316771323726,98.58890452684103
0.01601802911201708,0.4153459269977944,0.7536422662633487,0.9730193076713508,0.6893722921668191,0.8393335779576617,7.884197944689078,0.06223507247502947,0.00033530605413586593,10.102983590334258,46.41811173074819,8.943742128213309,15.92770931487846,14.841745039243401,98.76481322883562
0.24812145914235592,0.4045946335220391,0.8100940774925305,0.9933905777065788,0.6317849023356852,0.6671845942557002,7.840309172535762,0.0919403344703646,0.00033045586965263534,9.992076685865158,46.65894711695833,8.688445084230345,15.677568034279636,14.661807757631049,98.84710142731146
0.24710082963219385,0.35365027786495906,0.8082365908876893,0.7925998500982925,0.628058950053033,0.7206873849155097,8.050738714359902,0.10099435792669277,0.0003265744883891503,10.02795392889144,46.69711397023115,9.01185557064264,15.488510209800948,14.738779101988703,98.88340971944217
0.5259287630902395,0.34261839031632074,0.8954652089947465,0.44569885037119,0.5094086356932251,0.8335653130517066,7.745358134061755,0.10076459627491086,0.0003535488686593967,10.000594872214071,46.802577282007164,9.06567792248059,15.509257962728233,14.722763023070852,98.86642231818524
0.4270203973077271,0.448947056637569,0.9629629230268949,0.522621345648797,0.6846136138596011,0.8526755861622725,7.775383181577016,0.1020058963114292,0.0003539331427467231,10.044590488676175,46.93960038998763,9.05212811707606,15.366795977048193,15.00938651229289,99.01130707951627
0.13894748030576626,0.37693740482700117,0.8873010579607405,0.4778937129657121,0.7189786728663643,0.532586003574565,7.88166761398556,0.06263084519803998,0.0003792916407592278,10.05208797485242,46.99751189693383,9.48674774499369,15.411898766171579,15.310314690701198,98.90801807847662
0.07651380614469175,0.4332190158253521,0.6883078537481053,0.35272065843701683,0.7836066593654725,0.9162672863478676,8.060964581948284,0.07272986622340295,0.00035454427627589776,10.345115650821633,47.06190468545441,9.443398797124742,15.648988165230092,15.569883430603534,98.73820732494839
0.07114661323920621,0.08092729398775461,0.8775482131388419,0.5117796027378188,0.5127210842424245,0.8767133640645016,7.931572328757642,0.05049412655091611,0.0003670200524080991,10.333590285175358,46.98916599000708,9.506771856084997,15.485370957645237,15.619733653889735,98.63878437286867
0.22100478615833596,0.24415496345588655,0.786108862321643,0.6117506805556827,0.4254072906425903,0.9841919190900021,8.109454758887553,0.047881829760389474,0.00036975118276094514,10.253444431235318,47.02725679080656,9.231299399156125,15.732079262370657,15.402332092215545,98.76781316324606
0.20438925458342305,0.2261372240733426,0.6058028111869109,0.7309169044237498,0.4014035786877601,0.6897790613691881,8.15031086887812,0.03963529578949853,0.00037266796316975183,10.027050167040404,46.840261987266025,9.020116759796363,15.616390989867675,14.940273748106806,98.78697223904811
0.057366405803203846,0.35728099213234404,0.14334572882860652,0.9355388679805856,0.10333931320011208,0.8232278138531934,8.43452297115483,0.0360280834043481,0.0003932284136498939,10.02199774583413,46.938317896418226,9.071919571748154,15.642954018714734,15.030809118833481,98.84866838663112
0.050146608557738184,0.03561797964948399,0.2675246166277024,0.9310480977224367,0.13615581578029823,0.5274690405420261,8.329197104711586,0.0229159051628283,0.0003947542184413796,10.069091378167492,46.70606191225282,8.978343960051298,15.470029231811184,14.816668499340713,98.94575391363334
0.030997929807967343,0.11763613408952997,0.22510591420654824,0.8463366819198374,0.08733402714444805,0.4228450664374367,8.078226912769269,0.007948512687755689,0.0004262681182738348,9.888618835871183,46.8076864356662,8.924990975142538,15.690940909749871,14.461308216828153,98.97120952897401
0.13192775797022974,0.2778004111316634,0.3745967545674902,0.49936405385942595,0.06290819887943658,0.764520539194463,7.726194625668329,0.008458136165152487,0.00040835241360182614,10.12336637023707,46.788038686946216,8.804573438927445,15.422547483220132,14.106425721994222,99.23149169439455
0.570841255426582,0.10290270423446865,0.38269442046184593,0.22045475667080722,0.5031258707739732,0.8020826769492878,7.517117335175852,0.024920239496725158,0.0004085141470423721,10.021164681390829,46.75274277976983,8.808964727151,15.36886171903552,14.169682544402567,99.13316438839735
0.5778200607053471,0.25996105461345886,0.21761078670248654,0.3313526072194414,0.3194835276762584,0.7381285450042006,7.806162739567025,0.04594066127899249,0.00041302599014773943,10.068973330506353,46.59370530411785,8.767947239167846,15.299520804937362,14.149594478876612,99.11709778173814
0.5767719396847772,0.21433460034034724,0.14005464989362032,0.1697833284625768,0.34274939785500497,0.8593191574853293,7.362304565845947,0.05663118976626294,0.00041309567334175154,9.995580277022887,46.83560098238725,8.305227560427456,15.237171131049998,14.479560984277375,98.89492675686819
0.7379550151489992,0.48341006812759674,0.09592343766483283,0.37833294958972913,0.3085610803499147,0.6472346125786684,7.092031555190877,0.050523316645537594,0.00040808032224384235,9.836982585668462,46.759332040615206,8.182274137314119,15.452500734946726,14.097535817847195,99.09128709210343
0.8076685111017224,0.5729856011070604,0.15743149151350772,0.42562982177394787,0.2498353643978072,0.6581556206034441,7.3480345671719105,0.03424448941715572,0.0003924083598735423,9.887261122020735,46.87452302639338,8.080484919084801,15.461230078672795,14.049830386153536,99.03182302019192
0.8100032418747407,0.7435025222959354,0.24971541660374824,0.28076595257170356,0.4147669128748795,0.6043810491352946,7.449354363795601,0.004535462204694838,0.00038715997094913466,10.127403207399752,46.82387063031785,8.080765664535765,15.466032317428107,13.985068566759269,99.01617776494881
0.9788623946192383,0.8200894124774682,0.3338822156102903,0.1756714976096342,0.14522906847273453,0.5811494856294941,7.549910218270847,0.004146799292916755,0.0003725270307534033,10.128369931118819,46.6502034922542,7.994901115506386,15.417182597432815,14.010132143026189,99.31235845401305
0.8832377196846787,0.9084471216057167,0.34944506565817746,0.13400991645157023,0.16450152066320042,0.5298593537460785,7.725769386121681,0.007042350742631944,0.0003758936529341607,10.066475741246988,46.511453559090015,8.023512005467147,15.396284089842013,14.028974968786798,99.5141319046583
0.5885590094059565,0.7563381827258914,0.7480312407356069,0.09545430953819117,0.20398034428266323,0.3887682187430712,7.35605857218808,0.03061646852122069,0.0003799756662350822,10.276993778581847,46.279691141438356,8.087187838605772,15.680504765601091,13.984776459768044,99.59017159138543
0.8329515011320857,0.6508088990597909,0.8142836740179117,0.1889866463207157,0.29825237261302684,0.4898409194234087,7.4295935630838805,0.04506284819240272,0.0004050339140689882,10.475750320266183,46.03533179822067,8.055167990923398,15.59796389772459,13.527172176057913,99.47699968377817
0.5368686177376866,0.878878341193656,0.8528179073069768,0.1851112376801195,0.5012249636784873,0.7298433141108539,7.240803979820894,0.018192787546770717,0.0004066914489074839,10.310833056297064,45.74704328628018,8.186597776270663,15.65262419213854,13.281027908646758,99.06773805876024
0.5183333404961008,0.9687750706530367,0.7012159328782043,0.131725154573017,0.3573528100960197,0.7088475770618974,7.328601413610941,0.0018391939907835692,0.00041197933783920684,10.052183224359059,45.82620494736034,7.938070602343765,15.698167026010427,13.022145808525137,99.16161618203905
0.6705195433413118,0.9327369756303833,0.4976872262490754,0.2102658120443822,0.33553451564505654,0.49881084950192933,7.403617427031218,0.030194460933360413,0.00040571009956018534,9.525693124729012,46.132665231200015,8.078094059913,15.845765402639937,13.03078611278855,99.25436192760048
0.6177479886810954,0.9380547030960852,0.6861676877813383,0.423427491777324,0.25977162891972433,0.529264058211809,7.6119633298089955,0.05352551827573988,0.00039064191378155086,9.618882169880813,45.97450984725514,8.042621172559459,15.825012320489833,13.357892037418278,99.26566899487777
