p_a,p_IH,p_IU,p_HD,p_HU,p_UD,R_0,mu,lambda_1,t_0,N,N_I,N_H,N_U,I_moins_0
0.8996382711007884,0.09008547007717076,0.039155877466174445,0.18568098013377568,0.1804876027871446,0.30449889574648403,3.3366427173411557,0.02956385585410297,0.0007750873054797173,20.99913512218847,31.99930450437673,10.998630406490596,20.00235598265776,19.998774610419545,74.00060854106964
0.8997611201993574,0.0900922077465174,0.03921215241433513,0.18572728171741665,0.1805507830728952,0.3045260333834655,3.336656192586429,0.029563476868716902,0.0007750964020169811,20.99916946210974,31.99928165554679,10.998628556135259,20.002418513479864,19.99877966601958,74.00061437789118
0.8997922106991021,0.0900782977246662,0.03916603057302592,0.18574897450230612,0.18048339380106673,0.3045546333973963,3.336643184822104,0.02956196708926742,0.0007750964347177736,20.999157177787986,31.999229049844967,10.998585102634339,20.002413883790645,19.998740387935975,74.00061511538979
0.8997371152324842,0.09011702463111884,0.039078677659147264,0.18569349321391446,0.1804556084317488,0.30461373859877117,3.3366975174276385,0.02955873029055901,0.0007750953483813204,20.999088991949826,31.999303207474643,10.998536037122395,20.002505915229232,19.998717739959183,74.00062460078549
0.8996337116256019,0.0901000241191283,0.03913229666068728,0.1857729375084389,0.18047574182726367,0.30464610975530493,3.3367086164531816,0.029556296640718002,0.0007750861209862807,20.999010098356347,31.999334123059125,10.99861895318755,20.00257438936721,19.9987428188553,74.00066653906069
0.899532193792226,0.09010126721137929,0.039098088252754064,0.18580442660284638,0.1805257836613822,0.30477757888661394,3.336699077726742,0.029555797970378175,0.0007750851935839908,20.998898678561975,31.99938283429958,10.998601632801835,20.002569981970034,19.998641197312114,74.00067092580662
0.8995432227069557,0.09004659046975341,0.03918497357694787,0.18577132775217253,0.1805564176972686,0.3046652710153687,3.3367851390052494,0.02955778554534716,0.0007750854025455164,20.9988985587827,31.99938295687413,10.998556889024453,20.002572550749598,19.99858273475276,74.00068256085869
0.8995938838964246,0.08996361693206724,0.039229351101999425,0.18577718204520438,0.18054198830335555,0.30467363663751745,3.3367166990620656,0.029558306676095585,0.000775081766079283,20.99892104927905,31.999299066778452,10.998506131233679,20.00248726959969,19.998649232606734,74.00069173727276
0.899563791603701,0.08996171980166973,0.03925451061752303,0.18579339654683263,0.18053221966508934,0.3046250318163051,3.3366690771200043,0.02955785803131766,0.0007750767983196784,20.998935433081,31.999264242132906,10.998503092360453,20.00248581912734,19.998647842194572,74.00066573101778
0.8994944923956796,0.08990817367020111,0.03926871127172696,0.18582967420192736,0.18056641500448115,0.3047035491451837,3.33665391240211,0.029559470839766618,0.0007750711121456829,20.998956315745087,31.999281215014523,10.998540884690751,20.002478121558728,19.998709280467722,74.00070643111545
0.8995573356610577,0.08990149181723193,0.03918850393872615,0.1857731155062224,0.1805919583039704,0.30468541912245256,3.3366802067581878,0.029555367043574126,0.0007750631204070146,20.999030277190744,31.999283555998602,10.998453534702831,20.00247245027744,19.998781412411095,74.00065914503476
0.899567889736407,0.0899301343589418,0.03923975494306738,0.18569347271644462,0.1805173931809058,0.30467101833939125,3.3366684133762634,0.02955322335589263,0.0007750677369700873,20.99908536431427,31.999284995013085,10.998442748340775,20.00246350508352,19.998840486842077,74.00064021896848
0.8995750476475501,0.08992006852887445,0.03920864315722194,0.1857733167422646,0.18057993313620788,0.30464615329526634,3.336641526370179,0.0295608656208008,0.0007750732354483382,20.999105314832782,31.999324947276403,10.998480332092125,20.002486525189912,19.99883656796313,74.00065444537104
0.8995679694606143,0.08989634857219168,0.03921153624224943,0.18580566406181054,0.18055886895715986,0.304643406973131,3.3366277642704714,0.0295627715303833,0.0007750786168094771,20.99911105005089,31.99931807739863,10.998553523983704,20.002578830987613,19.998836106857034,74.00064195254218
0.8995402975201372,0.0898748705445494,0.039154294204722044,0.18582866447522553,0.1805294900159265,0.30468126400135753,3.3366727818746753,0.029561857028522123,0.0007750750376251067,20.999140707841544,31.999286021073463,10.998620310736717,20.002593237249386,19.998743200372804,74.00062272579595
0.8994829459553767,0.08990278384546695,0.03917038703940889,0.18576528258325925,0.1805441952017357,0.30464732270752704,3.3366482881346524,0.029557761470527546,0.0007750737101299389,20.9991390380966,31.999254180356374,10.998582929901971,20.00257768640304,19.998709585636323,74.00049296915205
0.899447835578582,0.08995000741327418,0.03917665439666305,0.18586479672584205,0.1805133255928913,0.3047110379293843,3.336686206691105,0.029552397016616588,0.0007750726026260362,20.999107529443556,31.9992142685371,10.998588921612386,20.002562245316195,19.998693538020056,74.00052953677282
0.8995105185073711,0.08995875545001808,0.03921667455353876,0.18583677954639263,0.18059180406297715,0.3047940203663883,3.3367066870934754,0.029549860639977117,0.0007750772514482207,20.999177378443896,31.999180742750966,10.998552722089853,20.002514930872312,19.998767818035184,74.00047337412092
0.8995045750237186,0.08992136448862241,0.03927470685058187,0.18590702626362604,0.18062150173320074,0.3047420022251428,3.3366480735580573,0.02954530269462105,0.0007750796642597323,20.99907816749806,31.999179007653318,10.998595835414386,20.002462906388015,19.998853632851084,74.00048373946845
0.8995507937457342,0.08991751044211645,0.039345580358412166,0.18589105083108987,0.18062589347156086,0.3048516120238994,3.336660022955864,0.029550465038346536,0.0007750828523763138,20.999090677885846,31.999204565183216,10.998596827872719,20.002474034154325,19.99886259730997,74.00047391181148
0.8996556708394958,0.08990165051709514,0.03937303672902808,0.18592485770637607,0.18056241662145336,0.3047989200273056,3.3365768987635,0.029550940078683852,0.0007750838705568317,20.999139158389983,31.999185576504917,10.998588650634279,20.002454955823527,19.998805059828708,74.00050098267616
0.8996374244595872,0.08988392997325259,0.039420900842548366,0.18597707517571796,0.18048666560379326,0.3046989022313084,3.336555050730441,0.029552555066859786,0.0007750814050944846,20.99905766312433,31.999016124155812,10.998581550563445,20.002412904330654,19.998690663086705,74.00053128845086
0.8996121836663249,0.08988970736797665,0.039425117339192364,0.18600022031380228,0.18045274180390924,0.30475942908110837,3.336569058196557,0.02956244799017654,0.0007750765879932155,20.999101577436164,31.999160132882675,10.998635236107976,20.002375375861206,19.99866955446782,74.00061508969982
0.8995985811028828,0.08984928479608773,0.03940230029875144,0.18593925047723786,0.18042970387101528,0.30473644113335485,3.3366123570529043,0.02956458170684224,0.0007750738422657157,20.99899261002589,31.99915848280388,10.998680941910449,20.002304596468093,19.998617015473982,74.00065129859433
0.8996237497848574,0.08985280596579541,0.0393987126140294,0.18591711764611185,0.18039948909955736,0.30473377258556883,3.336619617486123,0.02956996508062523,0.0007750691711570587,20.998988219949872,31.999085629487208,10.998730090194195,20.002264198213997,19.998546757455323,74.00070386186952
0.8995821329809146,0.08980382770613482,0.03947665077308034,0.18587179319349836,0.1805121013076428,0.30474257009686406,3.336567913392954,0.02958077999601782,0.0007750813098573139,20.99901038465473,31.999044235083666,10.998804847860066,20.00222270170955,19.998604385129067,74.00072186620753
0.8995959277154627,0.08979786290485268,0.03942615439574727,0.18585384524830367,0.18050525851443527,0.3047338671165231,3.3366107379378676,0.029579587227353515,0.0007750827997909941,20.998971947192352,31.99907983558079,10.998852391583915,20.002244269673454,19.99860682678864,74.00067682207126
0.8994983778501077,0.08979920767975211,0.03939170187221803,0.18588874426531593,0.18047180402127702,0.30470792055923585,3.336619729073163,0.02958487799677743,0.0007750810735077699,20.999002118274657,31.999021758691516,10.998911035999214,20.002227596771757,19.998587825236392,74.00063587926006
0.8994908358290539,0.08978769590967704,0.03941565395373666,0.18594193278013568,0.18045561600551985,0.3046712029201061,3.3366295716690937,0.02957508929184216,0.0007750833699706927,20.99907001925545,31.998961823049203,10.998882716535675,20.00214435911394,19.9986291544856,74.00068292254802
0.8995380604805449,0.08967316515421703,0.039446778366401966,0.18591877856632172,0.18041221182779785,0.30475746676321025,3.336595073229574,0.029583547980186038,0.0007750832163440525,20.999137849900375,31.99892506575313,10.99887146369431,20.00223726424932,19.998604003398395,74.0006821981412
0.8995813716380153,0.08967521439975731,0.03932526727420206,0.18597321312248746,0.18029614829847376,0.30481807888589296,3.336597258246583,0.02958220053484153,0.0007750800223787314,20.99919330711092,31.99897370829986,10.99885204231594,20.00228430809597,19.998642234717423,74.00066849093733
0.8996606344843271,0.08973296699361119,0.03933886252643752,0.18593770956840192,0.18031429447038397,0.30484746054585804,3.3365773870484734,0.029581885745375073,0.0007750877933626221,20.999139892433067,31.998958197612374,10.9988513371607,20.00240948513343,19.998603752669485,74.00059727214636
0.8996193358994818,0.08976311105955644,0.03942081398509816,0.18592101343513462,0.18021825689537757,0.30490607251770996,3.3365533960295353,0.029570618994846542,0.0007750839035726818,20.99919534809862,31.99891545240279,10.99880089960959,20.002386856661833,19.99856415864422,74.0006409614366
0.8997200196199364,0.08973644834836045,0.0395191827113034,0.18594479284247908,0.18026022811024778,0.3049301412913474,3.3365016342482785,0.029563128741358843,0.0007750882232974212,20.999213036581697,31.998953895522323,10.998755758918508,20.002396931839606,19.99871761465871,74.00063346059191
0.8997082442202504,0.0897074006720711,0.03950090220722927,0.18592043819713108,0.18038722266834567,0.3049487806295882,3.3364997676906736,0.029563926925065032,0.0007750882024657311,20.999162843500777,31.998993495071083,10.998749516934959,20.002368277541738,19.998670977751257,74.0006617840716
0.8996741447651214,0.0896738702946279,0.03957831375058712,0.1859933558875139,0.1802984166666033,0.30494980835139945,3.336457454892118,0.02957378432034642,0.0007750886661122369,20.999199935014133,31.998945376760073,10.998764851862388,20.002403392658387,19.99873247493969,74.00065874561265
0.8996604070722424,0.08970160038341389,0.039638818332902025,0.1860032645872681,0.18026590260367992,0.3049915188504035,3.3365125281038357,0.02957721956052274,0.000775081813200564,20.9991408596783,31.998950382411476,10.99872713712451,20.002477639085843,19.998761955623095,74.00064143583685
0.8996516404552483,0.08965479625721262,0.03964719650342839,0.18602533672397226,0.1801424937870937,0.30498021176906637,3.336466648569274,0.029576999609142948,0.0007750770170803513,20.99920998074666,31.998949779260567,10.998747412283446,20.00255092121782,19.99880088222296,74.00057152231167
0.8996754974884015,0.08969801426161565,0.039557383021340875,0.18600286624582874,0.18019662191191807,0.3050039581979412,3.336533811301031,0.029571234035727104,0.0007750802129933617,20.999188483227798,31.998994144480545,10.998719751890127,20.002567327623375,19.9988909221287,74.00066854025661
0.8997664688796164,0.08977296307485672,0.03955624175225761,0.18605077112269236,0.18019072703447048,0.30497696702707916,3.3365608372866067,0.029578900471754568,0.0007750857289543238,20.99921212262937,31.99904688639243,10.998670450281324,20.002608785847443,19.998867328815074,74.00064679373111
0.8998351195210816,0.08983686948489839,0.03946419911063237,0.1859788932532481,0.18011334461342732,0.3050589678694308,3.3364851043378194,0.02957416266804485,0.0007750911266363402,20.999308311364576,31.99903332709272,10.998663056628075,20.002629888797568,19.99888269406922,74.00073262087068
0.8997898200277025,0.0898729385371808,0.039412799280780224,0.18599577094573447,0.1801271791396202,0.30506438877302455,3.3364582256327977,0.02957737932061626,0.0007750850057351654,20.999335112591904,31.999060331630467,10.99877646025158,20.002667441532296,19.998882597419456,74.00082648424764
0.8998547262131201,0.08991485453701636,0.03941429803847475,0.18596598592101585,0.1801093213578459,0.3051018248754329,3.336519664355532,0.029579656276483037,0.0007750885108887531,20.999325770648966,31.999086701351118,10.998783331604972,20.002636195007117,19.998831073313642,74.00089313274069
0.8998284501314211,0.08986519180190021,0.03942412339532632,0.18603051615115845,0.18017231911291964,0.3051260092548644,3.3365763216169735,0.029578528259919624,0.0007750879848687661,20.999291619784998,31.999095119603904,10.99883044538687,20.002657326551766,19.99880557929474,74.00092292728685
0.8998664426834844,0.08989866972090013,0.039457744661508046,0.1860442872874348,0.18016965608611699,0.3050969251272105,3.336537653956477,0.029580701077013244,0.0007750853724924842,20.999255427518193,31.999133598620535,10.998822729636192,20.002694959810523,19.9988460547066,74.00090055867354
0.899865948578484,0.08983168446026729,0.039390379545529146,0.1860837992904569,0.18016960927511272,0.30516262941059474,3.3366286665425005,0.029579846517557712,0.0007750874303098611,20.99927225184926,31.999148207197706,10.998729973887455,20.00268956914005,19.99880089320563,74.00084829421651
0.89979015545017,0.08987493406954628,0.03946169512755787,0.18606363328531875,0.1801168307183427,0.3052025072783735,3.336692526595866,0.029580619231485587,0.0007750858451224852,20.999238799846854,31.99920669002636,10.998723794764908,20.002667306993427,19.998741731289233,74.0009128874856
0.8997791558872977,0.08989110119852019,0.03950047019691932,0.18595993409448558,0.18015499202363525,0.30522822504509145,3.3366662403493965,0.02956746516100602,0.0007750971184552936,20.999275850509292,31.999206253986316,10.998733470598605,20.00261647487143,19.99868914146356,74.00089978262413
0.8997650200364373,0.08990714377885511,0.039597706569888994,0.18595781451206142,0.18016228907669166,0.30525590201347585,3.3367173690758603,0.0295720865231031,0.0007751069977048881,20.99928397638481,31.99923491333336,10.998679142859022,20.002601216672687,19.998736841590222,74.00088015599754
0.8997430544444556,0.0898818300586394,0.0395413836717224,0.1859682060510004,0.18024734514831178,0.3053211259232265,3.3367276304810076,0.029566657066899097,0.0007751089793591072,20.999300086843498,31.999274007130104,10.998716261684985,20.002556883571156,19.998789005108645,74.00094634208199
0.8996846948925111,0.08980523050477426,0.03957074824182661,0.18589762913414956,0.18025190139789246,0.30540464360566916,3.3367077710192965,0.02956172589129546,0.0007751078492146394,20.999330393371572,31.99926964028814,10.998703555248548,20.002533917092588,19.99875430574531,74.00089803323966
0.8997082339599647,0.08989848230949093,0.03963384945652047,0.1859210139089131,0.1802171363562975,0.30545338536353867,3.3366735717468083,0.029550238987068142,0.0007750978279724512,20.999422591230083,31.99933023877474,10.99870853375902,20.002625429862118,19.998792192721872,74.00086479929101
0.8997526972182591,0.09001298959018934,0.0397639550067073,0.18590763002119784,0.18027717232940788,0.30552306944116187,3.336767182318033,0.029550363707140568,0.0007750949619222955,20.999371043932715,31.99940165313852,10.998672895625909,20.00266225166148,19.998774518447043,74.00084344925197
0.8998189832500734,0.09001647576231175,0.03977118657689579,0.18596450126727834,0.18027497814618582,0.305579257335277,3.336779051579459,0.02954430565855396,0.0007751016127717095,20.999348690211587,31.999345842845322,10.998638727830794,20.002644976698605,19.998754810400825,74.00086348514373
0.8997608163440071,0.09000848033685785,0.039753020086891404,0.18589875088555255,0.18024937144513936,0.30554172568484383,3.3367373179905884,0.029553341136330995,0.0007751027143506884,20.999332698422947,31.99923542548862,10.998710289128258,20.00262292849368,19.998777337744635,74.00085997058065
0.8998233488619297,0.0901249271766294,0.03972383549721139,0.1858535942100065,0.18028354951850642,0.305490708656827,3.3367389128380207,0.029549071006565307,0.0007751000785884658,20.999407578074493,31.99922102050322,10.998720057906208,20.002552760327863,19.998767603747527,74.00085794381903
0.8997720672461665,0.09005643419234881,0.039702854588963166,0.18577479073734565,0.1802733629497044,0.30550524128409795,3.336745012505413,0.029550211808861773,0.0007750996469973637,20.999375252092456,31.999258350954698,10.998803971701806,20.002561787622373,19.998809053266537,74.00089433007676
0.8997787128537603,0.09008531174767999,0.03976502077847014,0.18577612905853283,0.18029683075850586,0.3054724555669873,3.3367824072556105,0.02955577273687548,0.0007751014480809916,20.999236394570158,31.999264790566144,10.998788332031989,20.002568436352387,19.99873779721643,74.00093617393426
0.8997343840974881,0.09011326521039859,0.039769801610388726,0.18584614930899873,0.18030817226501114,0.3054582775827769,3.3367645033141926,0.02954998703149396,0.0007751008627710816,20.99920409006221,31.99926704251071,10.998686476343398,20.002521788771816,19.99872134665599,74.0008912144907
0.8996847601245206,0.09013752681412619,0.039798525259070704,0.18582482317846027,0.18030541355841767,0.30543443545302124,3.3368115843587494,0.029547485789885485,0.0007750887735827637,20.999214129245868,31.999340464882753,10.998731567249983,20.002524977319855,19.99878039816736,74.00092267028809
0.8997733201183143,0.09004861240862158,0.039778862250072926,0.1857959495904122,0.18027964843400138,0.30538217914404236,3.336800327621983,0.02955582793192954,0.0007750781922444971,20.999180295968976,31.999280296003867,10.99872313808657,20.002593404838965,19.998908204136022,74.0008183604853
0.8997435807892963,0.09002468955975776,0.03977491927372996,0.18577777754222155,0.18025782772030494,0.30535853078265857,3.336783229134267,0.029564385032327653,0.0007750736110395012,20.999241025088235,31.999246260851756,10.998718320928264,20.002654086197595,19.998867624941116,74.00079587767624
0.8996483051908868,0.09007904601689196,0.039745943203292465,0.18566765722806994,0.18028942612038784,0.30541019011496945,3.3368215150899734,0.029560414890273477,0.0007750692994410235,20.99919641956469,31.99920199069815,10.998664412889356,20.00266040083336,19.99877567906286,74.0007590098414
0.8997018643390573,0.09000345419484869,0.03974691725007307,0.18565393688072196,0.18024111766616743,0.3053876862584652,3.3367973248536233,0.02955627702113655,0.0007750685814644577,20.99919894884009,31.999176066763347,10.998704787782328,20.002738096162123,19.998750408761126,74.00079205682827
0.8996449356753051,0.08998221553847295,0.03972095027700513,0.18562365702613134,0.18019842213418985,0.30532618902269737,3.3368865770250107,0.029557145974020264,0.000775074774831879,20.999171452987316,31.99916192012745,10.998646842985522,20.00273793260213,19.998752380042973,74.00081152115692
